url_length,url_entropy,url_digit_ratio,url_special_ratio,has_https,has_ip,domain_length,domain_entropy,num_subdomains,domain_digit_ratio,num_hyphens,num_underscores,suspicious_tld,domain_has_vowels,path_length,num_path_segments,path_entropy,has_exe,query_length,num_query_params,query_entropy,ttl_normalized,name_server_count,domain_age_days,has_page_rank,has_alexa_rank,has_organization,has_registrant,is_shortened,has_punycode,obfuscated,label,source
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
10,2.6464393446710153,0.2,0.4,0.0,0.0,2,1.0,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.5654483718208256,0.0,0.46153846153846156,0.0,0.0,5,1.5219280948873621,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
37,3.951904040953793,0.0,0.24324324324324326,0.0,0.0,29,3.7714370294611266,1,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
49,4.459012079154174,0.0,0.20408163265306123,0.0,0.0,41,4.308294687333842,1,0.0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.00028935185185185184,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
9,2.4193819456463714,0.1111111111111111,0.4444444444444444,0.0,0.0,1,0.0,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1.1574074074074073e-05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
28,4.012188403968661,0.0,0.17857142857142858,0.0,0.0,20,3.546439344671015,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
12,3.0220552088742,0.16666666666666666,0.5,0.0,0.0,4,2.0,1,0.5,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,2.66122625626979,0.0,0.46153846153846156,0.0,0.0,5,1.5219280948873621,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.736006946447657,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.3005590923909534,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
29,4.1852301329094015,0.0,0.3103448275862069,0.0,0.0,21,3.9754180179138325,1,0.0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.6302753548819773,0.0,0.18518518518518517,0.0,0.0,19,3.260828171224455,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.648431836203202,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.176110251517254,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
14,2.8423709931771093,0.0,0.5,0.0,0.0,6,1.9182958340544893,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.6619328723735824,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.1952959344962166,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.4541684103574046,0.5185185185185185,0.3333333333333333,0.0,0.0,19,2.900051698999542,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.6339740759971577,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.1555650133297184,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8731406795131336,0.0,0.46153846153846156,0.0,0.0,5,1.5219280948873621,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8731406795131336,0.0,0.46153846153846156,0.0,0.0,5,1.5219280948873621,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
28,3.7264741182543752,0.0,0.17857142857142858,0.0,0.0,20,3.1464393446710153,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.5384615384615384,0.0,0.0,5,1.9219280948873623,0,0.0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
14,3.039148671903071,0.0,0.5,0.0,0.0,6,1.9182958340544893,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
25,4.023465189601646,0.0,0.24,0.0,0.0,17,3.572469458770136,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0002546296296296296,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
28,4.012188403968661,0.0,0.17857142857142858,0.0,0.0,20,3.5464393446710156,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.574357762129128,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.0708470936225174,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
31,4.260332600569877,0.0,0.25806451612903225,0.0,0.0,23,3.8820451081368628,1,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.606015279620733,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.1158340921632197,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
14,2.8962915290459277,0.0,0.5,0.0,0.0,6,2.2516291673878226,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
30,4.281727678869736,0.03333333333333333,0.26666666666666666,0.0,0.0,22,3.913977073182751,1,0.045454545454545456,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.07692307692307693,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.2,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
14,3.182005814760214,0.0,0.5,0.0,0.0,6,2.2516291673878226,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.6339740759971577,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.155565013329719,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
30,4.0980685120588385,0.13333333333333333,0.26666666666666666,0.0,0.0,22,3.788754913993502,1,0.18181818181818182,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.8150724101159437,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
27,3.85619629821938,0.5185185185185185,0.3333333333333333,0.0,0.0,19,3.4713544870139286,0,0.7368421052631579,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
13,3.0269868333592873,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,csv_phishing
14,3.182005814760214,0.0,0.5,0.0,0.0,6,2.2516291673878226,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,csv_phishing
13,2.873140679513133,0.0,0.46153846153846156,0.0,0.0,5,1.9219280948873623,0,0.0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,csv_phishing
26,3.5325732575026194,0.6538461538461539,0.19230769230769232,0.0,0.0,18,2.858278308418045,1,0.9444444444444444,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,csv_benign
17,3.6901165175936654,0.23529411764705882,0.29411764705882354,0.0,0.0,9,3.169925001442312,0,0.4444444444444444,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,csv_benign
18,3.530493056757482,0.2777777777777778,0.2777777777777778,0.0,0.0,10,2.8464393446710154,0,0.5,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,csv_benign
23,3.501397825434103,0.5217391304347826,0.30434782608695654,0.0,0.0,15,2.9735572622751847,0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2.4932122885042014e-05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,csv_benign
23,3.6753108689123644,0.5217391304347826,0.30434782608695654,0.0,0.0,15,3.2402239289418517,0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2.649757267152139e-05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,csv_benign
23,3.6424896731661263,0.5217391304347826,0.30434782608695654,0.0,0.0,15,3.1898980954642875,0,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2.649757267152139e-05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,csv_benign
